feature,mean_importance
Organic_carbon,0.0
Trihalomethanes,0.0
Turbidity,0.0
Conductivity,0.00014959522383992674
Hardness,0.0010613200916893995
Chloramines,0.0021599916563732613
Solids,0.0032872715621811376
ph,0.008609263644772458
Sulfate,0.011017874796299565
