feature,mean_importance
Organic_carbon,-0.004084320773687944
Turbidity,-0.002046105647701424
Trihalomethanes,0.00024280929877158465
Conductivity,0.0004102592164520136
Hardness,0.001582162308017754
Solids,0.006984225034206304
Chloramines,0.012125225013485053
ph,0.028282973401999166
Sulfate,0.02962050563993397
