feature,mean_importance
Turbidity,-0.004305157450109176
Trihalomethanes,-0.0009529238356590142
Organic_carbon,0.0018747468879177775
Conductivity,0.005249783691123966
Hardness,0.0068926127770299935
Chloramines,0.011624464983825366
Solids,0.015670150276098572
Sulfate,0.03155091929530065
ph,0.035811403729821764
