feature,mean_importance
Organic_carbon,-0.004666175951105989
Trihalomethanes,0.0009352598564624337
Turbidity,0.0022244012742773656
Conductivity,0.009638583373684173
Solids,0.009869638687089033
Chloramines,0.01391758123745226
Hardness,0.01648102609049329
ph,0.039330177413662626
Sulfate,0.04240530964596352
