feature,mean_importance
Trihalomethanes,-0.00033454802539525377
Organic_carbon,3.7884505658269954e-05
Turbidity,0.00018310855279830563
Conductivity,0.00020995842400153286
Hardness,0.0006647535855963449
Chloramines,0.0006880105184488894
Solids,0.0016493094300400247
ph,0.005263478846848612
Sulfate,0.014071723964052651
