feature,mean_importance
Turbidity,-0.0002257504880069927
Trihalomethanes,0.00012401206532519637
Organic_carbon,0.00015062159325318625
Conductivity,0.00020850565983725476
Solids,0.0026841690960341725
Hardness,0.002788978806367526
Chloramines,0.0029216991560385708
ph,0.009481097664050808
Sulfate,0.019964195588103785
