feature,mean_importance
Trihalomethanes,-2.3202381998754795e-05
Conductivity,0.0
Turbidity,5.1841771509941735e-05
Chloramines,0.0014655995972236101
Organic_carbon,0.0015531305674740814
Hardness,0.0018899516135446603
Solids,0.004050449696836322
ph,0.011079509726985525
Sulfate,0.029348615258117716
