feature,mean_importance
Organic_carbon,-0.0002480829109180904
Conductivity,-0.00022924672816446723
Turbidity,-0.00019160188668634336
Trihalomethanes,1.3733968921458839e-05
Solids,0.0019927334145056984
Hardness,0.002485608969579256
Chloramines,0.004497583812907347
ph,0.010854880942804202
Sulfate,0.022131360023636047
