feature,mean_importance
Turbidity,-0.0004710927136079235
Trihalomethanes,0.001536139190392083
Organic_carbon,0.0016079425985578543
Conductivity,0.0017734773082298983
Hardness,0.006463450647414826
Solids,0.01119985013232474
Chloramines,0.021718734475192392
ph,0.049270940901766445
Sulfate,0.049926835088398146
