feature,mean_importance
Organic_carbon,-0.001129478174656029
Trihalomethanes,0.00046540308351243896
Turbidity,0.0024213005146696666
Conductivity,0.0061479676585288745
Solids,0.013828971658597977
Chloramines,0.018563258269907457
Hardness,0.021663439175204503
Sulfate,0.039835589233980874
ph,0.04480524120503153
