feature,mean_importance
Turbidity,0.00012805287672710275
Organic_carbon,0.0002665245579284603
Trihalomethanes,0.0004518817617340298
Conductivity,0.0007329624895691777
Hardness,0.0010145478769134852
Solids,0.0019772934561401055
Chloramines,0.004163028156730841
ph,0.010143249507677999
Sulfate,0.018791855645820487
