feature,mean_importance
Conductivity,-0.00047287245237002116
Trihalomethanes,-0.00019888999938586505
Turbidity,-6.661338147750939e-17
Organic_carbon,0.00014729704551557087
Solids,0.0009736421185482901
Hardness,0.002094857727700972
Chloramines,0.003143919387237859
ph,0.0037942391402639997
Sulfate,0.012808202946463499
