feature,mean_importance
Organic_carbon,-2.0085005330727767e-05
Turbidity,0.00015416339929814616
Trihalomethanes,0.00016795228342671997
Conductivity,0.0005526972977756506
Solids,0.005432193009845032
Hardness,0.007799520076409827
Chloramines,0.008488359481146323
ph,0.01891974254687203
Sulfate,0.030544048104646348
