feature,mean_importance
Organic_carbon,-0.0003255475210378167
Trihalomethanes,0.0011521807592674849
Turbidity,0.0032408394106713035
Conductivity,0.0069641313353022705
Solids,0.028773770097709428
Hardness,0.036386055781290415
Chloramines,0.039785160434102296
ph,0.08854540568120454
Sulfate,0.09671251413183024
