feature,mean_importance
Turbidity,-0.0005625040703232332
Trihalomethanes,-0.00016974881292837197
Organic_carbon,0.0006703066050506746
Conductivity,0.0016235480241437727
Chloramines,0.0028988734671811624
Hardness,0.004874301809430648
Solids,0.006119813607793789
ph,0.017470281999149663
Sulfate,0.022420444485292033
