feature,mean_importance
Turbidity,-0.0027237827973175754
Organic_carbon,-0.0005308521338097006
Conductivity,0.004992626833397074
Trihalomethanes,0.005096977133623115
Hardness,0.010317326541476301
Solids,0.012933841701425353
Chloramines,0.03188697511972165
Sulfate,0.06916082953732175
ph,0.07255512302578024
