feature,mean_importance
Trihalomethanes,-0.0003232465512003735
Turbidity,-0.00025368566407399926
Organic_carbon,-9.982735199050019e-05
Conductivity,0.0004345415412911224
Chloramines,0.0004889194876877446
Hardness,0.0012760919626492394
Solids,0.0033769172619862566
ph,0.008547445346042237
Sulfate,0.020622829295447544
