feature,mean_importance
Organic_carbon,-0.0020070819106046576
Trihalomethanes,-0.00030194994055432467
Turbidity,0.0008754298038207598
Solids,0.0013763505396790165
Conductivity,0.0014391242627443067
Hardness,0.0028900136129486054
Chloramines,0.0029925430241125595
ph,0.015107511911225701
Sulfate,0.016743700696926968
