feature,mean_importance
Turbidity,-0.000497901380061383
Organic_carbon,0.0003443451905436046
Trihalomethanes,0.00038414492247680344
Conductivity,0.000804901379433276
Chloramines,0.0066497513726778475
Solids,0.006710640570056925
Hardness,0.007887315699148734
ph,0.021818374004688956
Sulfate,0.029941235026831527
