feature,mean_importance
Organic_carbon,-0.0007211016888177379
Turbidity,-0.0002465845931717947
Trihalomethanes,7.3053567796455e-05
Conductivity,0.0006834970508352133
Hardness,0.003068660907313103
Solids,0.004366039587487403
Chloramines,0.006361966561567023
ph,0.02229984624901471
Sulfate,0.04148579203911351
