feature,mean_importance
Turbidity,-0.0014625279715369198
Organic_carbon,-0.001458662491364149
Conductivity,-0.000553885200937021
Trihalomethanes,0.000396405292571278
Hardness,0.003532252783760459
Solids,0.005084781768350877
Chloramines,0.014640636923820472
ph,0.02751905315177856
Sulfate,0.03839375049236247
