feature,mean_importance
Turbidity,-0.0013807322167594283
Organic_carbon,-0.0011950640274655644
Trihalomethanes,-0.00038885799959522684
Conductivity,0.0014551060758811296
Solids,0.00571399278736402
Hardness,0.008238417687903876
Chloramines,0.009827259386172193
ph,0.02455973356233021
Sulfate,0.036186143585205666
