feature,mean_importance
Turbidity,-0.0027164137719664972
Organic_carbon,0.0004545246153142557
Trihalomethanes,0.0009612759203750931
Conductivity,0.0014326548361445423
Hardness,0.0021928140987818923
Solids,0.00749864986610207
Chloramines,0.019198560390739285
ph,0.040676065646344475
Sulfate,0.04531689313781691
