feature,mean_importance
Organic_carbon,-0.0012323706119495626
Turbidity,-0.0009122105211351039
Conductivity,-0.0005633005708001182
Trihalomethanes,0.0003832700289925661
Solids,0.0016495700172026507
Chloramines,0.002847715755593683
Hardness,0.00442442556303424
ph,0.012504677506847296
Sulfate,0.02065127417607804
