feature,mean_importance
Trihalomethanes,-0.0005726396356220631
Organic_carbon,-0.0005246400525238615
Turbidity,-0.00034986118187929627
Conductivity,0.0009790138752409972
Solids,0.0027916028920751844
Hardness,0.002956278921011535
Chloramines,0.008139112833578776
ph,0.019160949336328836
Sulfate,0.03143783656763175
