feature,mean_importance
Turbidity,-0.0006216375707780219
Organic_carbon,0.00042055017841113873
Trihalomethanes,0.0021751850668591645
Conductivity,0.0027775824131141434
Hardness,0.007920967370254162
Chloramines,0.014657950876254789
Solids,0.015092500861422553
ph,0.03872816106530108
Sulfate,0.03897912894196185
