feature,mean_importance
Organic_carbon,-0.0014253268504268001
Turbidity,0.00013126388978474958
Trihalomethanes,0.00031738540651566894
Conductivity,0.003724993140509003
Hardness,0.010439700394706809
Solids,0.014864077491752847
Chloramines,0.028059687894577467
Sulfate,0.051217427301429884
ph,0.05703116225902762
