feature,mean_importance
Trihalomethanes,-0.002320003535167814
Organic_carbon,-0.0016667827832458127
Turbidity,-0.0016554770365732497
Conductivity,0.00278144174509416
Solids,0.006085503046264961
Hardness,0.00932637506989904
Chloramines,0.011457464582905419
ph,0.02746782240792802
Sulfate,0.03343390034907312
