feature,mean_importance
Turbidity,-0.0014092591821686096
Trihalomethanes,0.0003713794009701621
Organic_carbon,0.0015059143190865765
Conductivity,0.002381691329735136
Solids,0.005493950644849988
Chloramines,0.009935666791865038
Hardness,0.010204162392248306
ph,0.01897571901283208
Sulfate,0.024714648614478075
