feature,mean_importance
Conductivity,-0.0021702370584107287
Trihalomethanes,-0.0013959030877563005
Organic_carbon,-0.0011216180765262651
Turbidity,0.0006616874056666111
Chloramines,0.003320928388458455
Hardness,0.00441948282169371
Solids,0.004520566130042192
ph,0.02263841585851991
Sulfate,0.03008254296746902
