feature,mean_importance
Turbidity,0.0005372468856865043
Organic_carbon,0.0015120189923084836
Trihalomethanes,0.012132652272749267
Conductivity,0.01330686971950259
Hardness,0.025027613734452704
Solids,0.027582061547977755
Chloramines,0.03488013892655086
Sulfate,0.06851035260534437
ph,0.0839685657439947
