feature,mean_importance
Organic_carbon,-0.0038969715293082573
Trihalomethanes,0.002618326345316424
Turbidity,0.003209145416775283
Conductivity,0.007890136250127845
Hardness,0.012642785523255396
Solids,0.015296941923955098
Chloramines,0.025089304679848667
ph,0.054235241149472244
Sulfate,0.05631647099351829
