feature,mean_importance
Conductivity,0.0005829266113280163
Turbidity,0.0007035379523181451
Organic_carbon,0.0008558426417861753
Trihalomethanes,0.0010327514788152747
Hardness,0.001794243048266364
Chloramines,0.0024791738240093507
Solids,0.0038185857494885457
ph,0.013369965644437088
Sulfate,0.01653642559247188
