feature,mean_importance
Trihalomethanes,-0.004460796808420398
Organic_carbon,0.0003767863372284852
Turbidity,0.0009226991959011332
Conductivity,0.0038504088430413087
Solids,0.013897903669513512
Hardness,0.01968750787107363
Chloramines,0.020836331018035458
ph,0.06505186859665309
Sulfate,0.07313599163949361
